DEBUG 2024-09-10 11:44:11,337 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/approvals HTTP/1.1" 400 326
DEBUG 2024-09-10 11:49:30,557 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:49:30,697 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 11:49:30,702 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:49:30,791 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/approvals HTTP/1.1" 400 326
DEBUG 2024-09-10 11:51:31,781 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:51:31,931 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 11:51:31,937 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:51:32,016 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v1/templates HTTP/1.1" 404 18
DEBUG 2024-09-10 11:58:54,878 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:58:55,100 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:02:36,337 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:02:36,511 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:03:49,636 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:03:49,784 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:03:49,790 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:03:49,884 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instance/list HTTP/1.1" 404 18
DEBUG 2024-09-10 12:09:28,702 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:09:28,855 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:09:28,860 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:09:29,034 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 104
DEBUG 2024-09-10 12:14:17,242 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:14:17,389 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:14:17,396 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:14:17,668 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 117
DEBUG 2024-09-10 12:18:15,973 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:18:16,166 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:18:16,176 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:18:16,333 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 658
DEBUG 2024-09-10 12:18:56,924 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:18:57,068 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:18:57,077 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:18:57,241 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 117
DEBUG 2024-09-10 12:20:51,744 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:20:51,882 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:20:51,892 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:20:52,065 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 104
DEBUG 2024-09-10 12:26:53,395 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:26:53,552 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:26:53,571 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:26:53,870 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 200 None
DEBUG 2024-09-10 12:31:30,577 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
